	Actual value	Predicted value
8133	1	1
8134	0	0
8135	0	0
8136	0	1
8137	1	1
8138	1	1
8139	1	0
8140	0	0
8141	0	0
8142	0	0
8143	0	1
8144	0	0
8145	1	1
8146	1	1
8147	0	0
8148	0	0
8149	0	0
8150	1	1
8151	0	1
8152	1	1
8153	0	1
8154	1	1
8155	0	0
8156	1	1
8157	0	0
8158	1	1
8159	0	0
8160	1	1
8161	1	1
8162	1	1
8163	1	1
8164	0	0
8165	0	1
8166	1	1
8167	1	1
8168	0	0
8169	0	0
8170	1	1
8171	1	1
8172	1	1
8173	0	1
8174	0	0
8175	0	0
8176	0	0
8177	1	1
8178	1	1
8179	0	0
8180	1	1
8181	1	1
8182	0	0
8183	1	1
8184	0	0
8185	1	1
8186	0	0
8187	1	1
8188	1	1
8189	1	1
8190	1	1
8191	1	1
8192	1	1
8193	1	1
8194	1	1
8195	1	1
8196	1	1
8197	1	1
8198	1	0
8199	0	0
8200	1	1
8201	1	0
8202	1	1
8203	0	1
8204	0	0
8205	0	0
8206	0	0
8207	0	0
8208	1	1
8209	1	1
8210	0	1
8211	0	0
8212	1	1
8213	1	1
8214	1	1
8215	1	1
8216	1	1
8217	0	0
8218	1	1
8219	0	0
8220	1	1
8221	0	0
8222	1	0
8223	1	1
8224	1	1
8225	0	0
8226	1	1
8227	0	0
8228	1	1
8229	0	0
8230	1	1
8231	1	0
8232	1	1
8233	1	1
8234	0	0
8235	0	0
8236	1	1
8237	0	0
8238	0	0
8239	0	1
8240	0	1
8241	1	0
8242	1	1
8243	0	0
8244	1	1
8245	1	0
8246	0	0
8247	0	0
8248	1	1
8249	1	1
8250	1	1
8251	1	0
8252	1	1
8253	0	0
8254	0	1
8255	0	0
8256	1	1
8257	1	0
8258	1	0
8259	0	0
8260	0	0
8261	1	1
8262	0	0
8263	0	0
8264	0	0
8265	1	1
8266	0	0
8267	0	0
8268	0	0
8269	1	1
8270	1	1
8271	1	1
8272	1	1
8273	1	1
8274	0	0
8275	1	1
8276	1	1
8277	1	1
8278	1	0
8279	0	0
8280	0	0
8281	1	1
8282	0	0
8283	1	1
8284	0	0
8285	0	0
8286	0	0
8287	1	1
8288	0	0
8289	1	1
8290	1	1
8291	0	0
8292	0	0
8293	0	0
8294	1	1
8295	0	0
8296	1	1
8297	0	1
8298	1	1
8299	0	0
8300	1	1
8301	1	1
8302	0	1
8303	1	1
8304	1	0
8305	1	1
8306	1	1
8307	1	1
8308	0	1
8309	0	0
8310	0	0
8311	1	1
8312	0	0
8313	0	0
8314	1	1
8315	0	1
8316	1	1
8317	1	1
8318	1	1
8319	1	1
8320	0	0
8321	1	1
8322	0	0
8323	1	0
8324	1	0
8325	1	1
8326	0	0
8327	0	1
8328	0	0
8329	1	1
8330	1	1
8331	0	0
8332	1	1
8333	1	1
8334	1	1
8335	0	0
8336	1	1
8337	0	1
8338	1	1
8339	1	1
8340	0	0
8341	1	0
8342	1	1
8343	0	1
8344	0	1
8345	1	1
8346	0	1
8347	0	1
8348	1	0
8349	1	1
8350	1	1
8351	1	0
8352	1	1
8353	1	1
8354	1	1
8355	0	1
8356	1	1
8357	0	0
8358	0	0
8359	1	0
8360	1	1
8361	0	1
8362	0	0
8363	1	1
8364	0	0
8365	0	0
8366	1	1
8367	0	1
8368	0	0
8369	1	1
8370	0	0
8371	1	1
8372	1	0
8373	1	1
8374	1	1
8375	1	1
8376	1	0
8377	1	1
8378	1	1
8379	1	1
8380	1	1
8381	1	1
8382	0	0
8383	0	0
8384	1	1
8385	1	1
8386	0	0
8387	0	0
8388	1	1
8389	1	1
8390	0	0
8391	1	1
8392	1	1
8393	0	1
8394	1	1
8395	1	1
8396	0	1
8397	0	1
8398	0	0
8399	0	0
8400	1	0
8401	1	1
8402	1	1
8403	1	0
8404	1	1
8405	1	0
8406	1	1
8407	1	1
8408	0	0
8409	1	1
8410	1	1
8411	0	0
8412	1	1
8413	1	1
8414	0	0
8415	1	1
8416	1	1
8417	0	0
8418	0	1
8419	0	0
8420	1	1
8421	1	1
8422	1	0
8423	0	0
8424	1	1
8425	1	1
8426	0	0
8427	1	1
8428	0	0
8429	1	0
8430	0	0
8431	0	0
8432	1	1
8433	0	0
8434	1	1
8435	1	1
8436	1	1
8437	0	0
8438	0	1
8439	1	1
8440	1	1
8441	0	0
8442	1	1
8443	1	1
8444	0	0
8445	1	0
8446	0	0
8447	0	0
8448	0	0
8449	0	1
8450	0	0
8451	1	0
8452	1	1
8453	1	1
8454	1	1
8455	0	0
8456	0	0
8457	1	0
8458	0	0
8459	0	1
8460	0	1
8461	1	1
8462	1	1
8463	1	0
8464	1	1
8465	1	1
8466	1	1
8467	1	1
8468	0	1
8469	1	0
8470	1	1
8471	1	1
8472	0	1
8473	1	1
8474	0	0
8475	1	1
8476	1	1
8477	1	1
8478	1	1
8479	0	1
8480	1	1
8481	1	1
8482	0	0
8483	1	0
8484	0	1
8485	1	1
8486	1	1
8487	1	1
8488	1	1
8489	1	1
8490	0	0
8491	1	0
8492	0	0
8493	1	1
8494	0	1
8495	1	1
8496	1	0
8497	0	0
8498	1	1
8499	1	1
8500	1	1
8501	0	0
8502	0	0
8503	1	1
8504	0	0
8505	1	1
8506	0	0
8507	1	1
8508	1	0
8509	0	0
8510	1	1
8511	0	0
8512	1	1
8513	1	1
8514	0	0
8515	0	0
8516	1	1
8517	1	1
8518	0	0
8519	0	0
8520	0	0
8521	0	0
8522	1	1
8523	1	1
8524	0	0
8525	1	0
8526	1	1
8527	1	1
8528	1	1
8529	1	1
8530	1	1
8531	1	1
8532	0	0
8533	1	1
8534	0	0
8535	0	0
8536	0	0
8537	1	1
8538	0	0
8539	1	0
8540	0	0
8541	1	1
8542	0	1
8543	1	1
8544	1	1
8545	0	0
8546	1	1
8547	1	1
8548	1	1
8549	1	1
8550	1	1
8551	1	0
8552	1	1
8553	0	0
8554	0	0
8555	0	0
8556	1	1
8557	1	1
8558	1	1
8559	1	1
8560	0	1
8561	1	1
8562	1	1
8563	1	1
8564	0	0
8565	1	1
8566	0	0
8567	1	1
8568	0	0
8569	1	1
8570	1	1
8571	1	1
8572	1	1
8573	0	0
8574	1	1
8575	1	1
8576	1	1
8577	0	0
8578	0	0
8579	1	0
8580	0	0
8581	0	0
8582	1	1
8583	0	0
8584	1	1
8585	1	1
8586	1	1
8587	1	1
8588	1	1
8589	1	1
8590	0	0
8591	0	0
8592	0	0
8593	1	1
8594	1	1
8595	1	1
8596	0	1
8597	1	1
8598	0	0
8599	0	0
8600	0	0
8601	0	1
8602	0	0
8603	0	0
8604	0	0
8605	1	1
8606	1	0
8607	1	1
8608	0	0
8609	0	0
8610	1	1
8611	0	0
8612	1	0
8613	1	1
8614	1	1
8615	1	1
8616	0	0
8617	0	0
8618	1	1
8619	1	1
8620	0	0
8621	1	1
8622	0	0
8623	0	0
8624	1	1
8625	0	0
8626	1	1
8627	1	0
8628	0	0
8629	1	1
8630	1	1
8631	1	0
8632	0	1
8633	0	1
8634	0	0
8635	1	1
8636	0	0
8637	1	0
8638	1	1
8639	1	1
8640	1	0
8641	1	1
8642	0	0
8643	0	0
8644	1	1
8645	1	1
8646	0	0
8647	0	0
8648	1	0
8649	0	0
8650	1	1
8651	0	0
8652	0	0
8653	1	1
8654	1	1
8655	1	1
8656	0	0
8657	0	1
8658	1	1
8659	1	1
8660	0	0
8661	1	1
8662	1	1
8663	1	1
8664	1	1
8665	0	0
8666	1	1
8667	1	1
8668	0	1
8669	1	1
8670	1	1
8671	0	0
8672	1	1
8673	0	0
8674	1	1
8675	1	1
8676	0	0
8677	1	1
8678	0	1
8679	1	1
8680	1	1
8681	1	0
8682	1	1
8683	1	0
8684	1	1
8685	0	1
8686	0	0
8687	0	1
8688	1	1
8689	1	1
8690	1	0
8691	0	0
8692	0	1
8693	1	1
8694	0	0
8695	1	1
8696	1	1
8697	1	1
8698	0	1
8699	1	1
8700	1	1
8701	1	1
8702	0	0
8703	1	1
8704	1	0
8705	1	1
8706	0	0
8707	1	1
8708	0	0
8709	0	1
8710	0	0
8711	0	0
8712	1	1
8713	1	1
8714	1	1
8715	1	0
8716	1	1
8717	1	1
8718	1	1
8719	0	0
8720	0	1
8721	1	1
8722	1	1
8723	1	1
8724	1	1
8725	1	1
8726	0	1
8727	0	0
8728	1	1
8729	1	1
8730	0	0
8731	0	0
8732	1	1
8733	1	1
8734	1	1
8735	0	1
8736	1	1
8737	0	0
8738	1	1
8739	1	1
8740	1	1
8741	1	1
8742	0	0
8743	1	1
8744	1	1
8745	1	1
8746	0	0
8747	1	1
8748	1	1
8749	1	1
8750	0	0
8751	0	0
8752	0	0
8753	0	0
8754	1	1
8755	1	1
8756	1	1
8757	1	1
8758	1	1
8759	1	1
8760	0	0
8761	0	0
8762	0	1
8763	1	1
8764	1	1
8765	1	0
8766	0	0
8767	1	1
8768	0	0
8769	0	0
8770	1	1
8771	1	1
8772	1	0
8773	0	0
8774	1	1
8775	0	0
8776	1	1
8777	1	1
8778	1	1
8779	1	0
8780	1	1
8781	0	1
8782	1	1
8783	1	1
8784	1	1
8785	1	1
8786	0	0
8787	0	0
8788	0	0
8789	1	0
8790	0	0
8791	0	0
8792	0	1
8793	0	1
8794	1	1
8795	0	0
8796	1	1
8797	0	1
8798	0	0
8799	0	0
8800	0	0
8801	1	1
8802	0	1
8803	1	0
8804	1	1
8805	1	1
8806	0	0
8807	0	0
8808	1	1
8809	1	1
8810	1	1
8811	1	1
8812	0	0
8813	0	0
8814	1	1
8815	1	0
8816	0	0
8817	0	0
8818	1	1
8819	1	1
8820	1	0
8821	1	1
8822	1	1
8823	1	1
8824	0	0
8825	1	1
8826	1	1
8827	0	0
8828	0	0
8829	0	0
8830	0	0
8831	1	0
8832	1	1
8833	1	0
8834	1	1
8835	1	1
8836	1	1
8837	1	1
8838	0	0
8839	1	1
8840	1	1
8841	1	1
8842	0	0
8843	1	1
8844	1	0
8845	1	1
8846	1	1
8847	1	1
8848	0	0
8849	1	1
8850	1	1
8851	1	1
8852	0	1
8853	1	1
8854	1	0
8855	1	0
8856	1	1
8857	0	0
8858	0	0
8859	0	1
8860	0	1
8861	1	0
8862	0	0
8863	1	1
8864	1	1
8865	0	0
8866	1	1
8867	1	1
8868	1	0
8869	0	0
8870	1	1
8871	1	1
8872	1	0
8873	1	1
8874	1	1
8875	0	0
8876	1	1
8877	0	1
8878	1	0
8879	1	1
8880	0	0
8881	0	0
8882	1	1
8883	1	0
8884	1	1
8885	1	1
8886	0	0
8887	1	1
8888	1	1
8889	1	1
8890	1	1
8891	0	0
8892	1	1
8893	1	1
8894	1	1
8895	1	1
8896	0	0
8897	0	0
8898	1	1
8899	1	1
8900	1	1
8901	1	1
8902	1	1
8903	0	0
8904	1	1
8905	0	0
8906	1	1
8907	1	1
8908	1	1
8909	0	0
8910	1	1
8911	1	1
8912	1	0
8913	1	1
8914	1	1
8915	1	1
8916	1	1
8917	1	1
8918	0	0
8919	0	0
8920	0	0
8921	1	0
8922	1	1
8923	0	0
8924	0	0
8925	1	1
8926	1	0
8927	1	1
8928	1	1
8929	1	0
8930	0	0
8931	0	1
8932	1	1
8933	0	1
8934	1	1
8935	1	1
8936	1	1
8937	0	1
8938	0	1
8939	1	0
8940	1	0
8941	0	0
8942	1	1
8943	0	0
8944	0	0
8945	0	0
8946	0	0
8947	1	1
8948	1	1
8949	1	1
8950	0	0
8951	1	1
8952	1	0
8953	0	0
8954	0	1
8955	1	1
8956	1	0
8957	1	1
8958	1	1
8959	0	0
8960	1	1
8961	1	1
8962	0	0
8963	1	1
8964	1	1
8965	0	1
8966	1	1
8967	1	1
8968	1	0
8969	1	0
8970	1	0
8971	1	1
8972	1	1
8973	0	0
8974	1	1
8975	1	1
8976	1	1
8977	0	0
8978	0	0
8979	1	0
8980	0	0
8981	1	1
8982	0	0
8983	1	1
8984	1	1
8985	0	1
8986	0	1
8987	1	0
8988	0	1
8989	0	0
8990	1	1
8991	0	0
8992	1	1
8993	1	0
8994	1	1
8995	0	0
8996	1	0
8997	0	1
8998	0	1
8999	1	1
9000	1	1
9001	0	1
9002	1	1
9003	1	1
9004	0	0
9005	0	0
9006	1	1
9007	0	0
9008	1	1
9009	1	0
9010	1	1
9011	1	1
9012	0	0
9013	0	1
9014	1	1
9015	1	1
9016	1	1
9017	1	1
9018	1	1
9019	1	0
9020	0	0
9021	1	1
9022	1	0
9023	1	1
9024	1	1
9025	0	0
9026	0	0
9027	1	1
9028	1	1
9029	0	1
9030	1	1
9031	0	0
9032	1	1
9033	0	0
9034	0	0
9035	0	0
9036	1	0
9037	1	1
9038	1	1
9039	0	1
9040	1	0
9041	0	1
9042	1	1
9043	0	0
9044	1	1
9045	1	1
9046	0	1
9047	1	1
9048	0	1
9049	1	1
9050	1	1
9051	0	0
9052	1	1
9053	1	1
9054	1	0
9055	1	1
9056	1	1
9057	0	0
9058	0	0
9059	0	0
9060	0	0
9061	1	0
9062	0	0
9063	1	1
9064	1	0
9065	0	0
9066	1	1
9067	0	1
9068	0	0
9069	1	1
9070	0	0
9071	0	0
9072	0	1
9073	1	1
9074	1	1
9075	1	1
9076	1	0
9077	1	0
9078	0	0
9079	1	1
9080	0	0
9081	0	0
9082	0	1
9083	0	0
9084	1	1
9085	0	1
9086	0	1
9087	1	1
9088	1	1
9089	1	1
9090	1	1
9091	0	0
9092	1	1
9093	1	1
9094	0	1
9095	0	0
9096	0	0
9097	0	0
9098	1	1
9099	1	1
9100	1	1
9101	1	1
9102	0	0
9103	0	0
9104	0	0
9105	1	1
9106	1	0
9107	0	0
9108	1	0
9109	1	1
9110	1	1
9111	0	0
9112	1	0
9113	1	1
9114	1	0
9115	0	1
9116	1	1
9117	0	0
9118	0	0
9119	0	1
9120	1	1
9121	1	0
9122	1	1
9123	0	1
9124	1	1
9125	1	1
9126	1	1
9127	1	1
9128	1	0
9129	0	0
9130	1	1
9131	1	1
9132	1	0
9133	1	1
9134	1	0
9135	1	0
9136	1	0
9137	1	1
9138	1	1
9139	0	1
9140	1	1
9141	1	1
9142	1	1
9143	1	1
9144	1	1
9145	0	0
9146	1	0
9147	1	1
9148	0	0
9149	0	0
9150	0	0
9151	1	1
9152	1	1
9153	1	0
9154	1	1
9155	1	1
9156	1	1
9157	1	1
9158	1	1
9159	1	1
9160	1	1
9161	0	0
9162	1	1
9163	0	0
9164	0	0
9165	1	1
9166	0	0
9167	1	0
9168	0	0
9169	1	1
9170	0	0
9171	1	1
9172	0	0
9173	0	0
9174	1	1
9175	0	0
9176	1	1
9177	1	0
9178	1	1
9179	1	1
9180	1	1
9181	0	0
9182	1	1
9183	1	1
9184	1	1
9185	1	1
9186	0	1
9187	1	1
9188	0	0
9189	0	0
9190	1	1
9191	0	0
9192	0	0
9193	1	1
9194	1	1
9195	1	0
9196	1	1
9197	0	1
9198	1	1
9199	1	1
9200	0	0
9201	1	1
9202	0	1
9203	0	0
9204	1	0
9205	0	0
9206	1	1
9207	1	1
9208	1	1
9209	0	0
9210	0	0
9211	1	0
9212	0	0
9213	0	1
9214	0	0
9215	1	1
9216	0	0
9217	1	1
9218	1	1
9219	0	0
9220	0	0
9221	1	1
9222	1	1
9223	0	0
9224	0	0
9225	0	0
9226	1	1
9227	1	1
9228	1	1
9229	0	0
9230	1	1
9231	1	1
9232	1	1
9233	1	1
9234	1	1
9235	1	1
9236	0	0
9237	1	1
9238	1	1
9239	1	0
9240	0	0
9241	0	0
9242	1	1
9243	0	0
9244	0	0
9245	0	1
9246	1	1
9247	0	0
9248	1	1
9249	1	1
9250	0	0
9251	0	0
9252	1	1
9253	1	1
9254	0	1
9255	1	1
9256	0	1
9257	1	0
9258	1	1
9259	0	0
9260	1	1
9261	1	1
9262	1	1
9263	1	1
9264	1	1
9265	1	1
9266	1	1
9267	0	0
9268	0	1
9269	1	1
9270	0	0
9271	1	0
9272	1	1
9273	0	0
9274	1	1
9275	0	1
9276	0	0
9277	1	1
9278	0	0
9279	1	1
9280	1	1
9281	0	0
9282	1	1
9283	1	0
9284	0	0
9285	0	0
9286	1	1
9287	0	0
9288	1	0
9289	1	1
9290	1	1
9291	0	0
9292	0	0
9293	0	0
9294	1	1
9295	0	0
9296	0	0
9297	0	0
9298	1	1
9299	1	1
9300	0	0
9301	0	1
9302	1	0
9303	1	1
9304	1	1
9305	1	1
9306	1	1
9307	1	1
9308	1	1
9309	0	0
9310	1	0
9311	1	0
9312	0	0
9313	1	1
9314	1	1
9315	1	1
9316	1	1
9317	1	1
9318	1	1
9319	1	1
9320	0	0
9321	1	1
9322	1	1
9323	0	1
9324	1	1
9325	1	1
9326	1	1
9327	1	1
9328	0	0
9329	0	1
9330	0	0
9331	1	1
9332	1	0
9333	0	0
9334	1	1
9335	0	0
9336	1	0
9337	1	1
9338	1	1
9339	1	1
9340	1	1
9341	1	0
9342	1	1
9343	1	0
9344	1	1
9345	1	1
9346	1	0
9347	1	1
9348	0	0
9349	1	1
9350	1	0
9351	1	1
9352	0	1
9353	1	1
9354	0	1
9355	1	1
9356	0	0
9357	1	1
9358	1	1
9359	1	1
9360	1	1
9361	0	0
9362	0	0
9363	0	0
9364	1	1
9365	0	0
9366	1	1
9367	1	0
9368	0	0
9369	0	0
9370	0	0
9371	0	0
9372	0	0
9373	1	0
9374	1	0
9375	1	1
9376	1	1
9377	1	1
9378	1	0
9379	1	1
9380	0	0
9381	1	1
9382	0	0
9383	1	0
9384	1	1
9385	0	0
9386	1	1
9387	1	1
9388	1	0
9389	0	0
9390	0	0
9391	1	1
9392	1	1
9393	1	1
9394	1	1
9395	0	0
9396	0	0
9397	1	0
9398	1	1
9399	0	0
9400	1	1
9401	1	1
9402	0	1
9403	1	0
9404	1	1
9405	1	1
9406	1	1
9407	0	0
9408	0	0
9409	1	1
9410	0	0
9411	1	1
9412	1	1
9413	0	0
9414	1	1
9415	1	1
9416	1	1
9417	1	1
9418	1	1
9419	0	0
9420	0	0
9421	1	0
9422	1	1
9423	0	0
9424	0	0
9425	0	1
9426	0	0
9427	1	0
9428	1	1
9429	1	0
9430	1	0
9431	0	0
9432	1	1
9433	1	0
9434	0	0
9435	1	1
9436	0	0
9437	1	0
9438	0	0
9439	0	0
9440	0	0
9441	1	1
9442	1	1
9443	0	0
9444	0	0
9445	1	1
9446	1	1
9447	0	0
9448	1	1
9449	0	0
9450	1	1
9451	1	1
9452	0	0
9453	0	1
9454	1	1
9455	1	1
9456	1	1
9457	1	1
9458	1	0
9459	0	0
9460	1	1
9461	1	1
9462	0	0
9463	0	1
9464	0	0
9465	1	1
9466	0	0
9467	0	0
9468	0	0
9469	0	0
9470	1	0
9471	0	0
9472	0	0
9473	1	1
9474	1	1
9475	1	1
9476	1	1
9477	1	1
9478	1	1
9479	0	0
9480	1	1
9481	1	0
9482	1	1
9483	1	0
9484	1	1
9485	1	1
9486	1	1
9487	0	0
9488	1	0
9489	1	1
9490	1	1
9491	1	1
9492	1	1
9493	1	1
9494	0	0
9495	1	1
9496	0	0
9497	0	0
9498	1	1
9499	1	1
9500	1	1
9501	0	0
9502	1	1
9503	0	1
9504	1	1
9505	0	0
9506	0	0
9507	1	1
9508	0	0
9509	1	1
9510	0	0
9511	1	1
9512	1	1
9513	1	1
9514	0	1
9515	1	1
9516	1	1
9517	1	0
9518	1	1
9519	1	1
9520	1	1
9521	1	1
9522	1	1
9523	0	0
9524	0	0
9525	1	1
9526	0	0
9527	1	1
9528	1	1
9529	0	0
9530	1	0
9531	1	1
9532	0	0
9533	1	1
9534	1	0
9535	1	1
9536	1	1
9537	0	0
9538	1	1
9539	0	0
9540	0	1
9541	1	0
9542	1	0
9543	1	0
9544	0	1
9545	0	1
9546	0	0
9547	1	1
9548	1	1
9549	1	1
9550	1	1
9551	1	0
9552	0	0
9553	0	1
9554	0	0
9555	1	1
9556	1	1
9557	1	1
9558	1	1
9559	1	1
9560	0	0
9561	1	1
9562	0	0
9563	1	1
9564	1	1
9565	1	1
9566	0	0
9567	1	1
9568	1	1
9569	1	1
9570	0	1
9571	1	0
9572	0	0
9573	0	1
9574	1	1
9575	0	0
9576	1	1
9577	0	0
9578	1	1
9579	1	1
9580	1	1
9581	1	1
9582	0	0
9583	1	1
9584	1	1
9585	1	1
9586	1	1
9587	0	0
9588	1	0
9589	0	0
9590	0	0
9591	1	1
9592	0	0
9593	0	0
9594	0	1
9595	1	0
9596	0	0
9597	0	0
9598	0	1
9599	1	0
9600	0	0
9601	0	0
9602	0	0
9603	1	0
9604	1	1
9605	1	1
9606	0	0
9607	0	1
9608	1	1
9609	0	1
9610	1	1
9611	0	1
9612	1	0
9613	0	0
9614	1	0
9615	0	0
9616	1	1
9617	0	0
9618	0	0
9619	1	1
9620	0	0
9621	1	1
9622	1	1
9623	1	1
9624	1	1
9625	0	0
9626	0	1
9627	0	0
9628	1	1
9629	1	1
9630	1	1
9631	1	1
9632	1	1
9633	1	1
9634	0	0
9635	0	0
9636	1	1
9637	0	1
9638	1	1
9639	1	0
9640	0	0
9641	0	1
9642	0	0
9643	1	1
9644	1	1
9645	0	1
9646	0	1
9647	1	1
9648	1	1
9649	0	1
9650	1	1
9651	0	1
9652	0	0
9653	1	1
9654	1	1
9655	0	0
9656	1	1
9657	0	0
9658	0	0
9659	1	1
9660	1	1
9661	1	1
9662	0	0
9663	1	1
9664	1	1
9665	0	0
9666	1	0
9667	0	0
9668	0	0
9669	0	1
9670	1	1
9671	0	0
9672	1	1
9673	0	0
9674	0	0
9675	0	1
9676	1	1
9677	0	0
9678	1	1
9679	1	1
9680	0	0
9681	0	0
9682	1	1
9683	1	1
9684	1	1
9685	1	0
9686	1	1
9687	0	0
9688	1	1
9689	0	0
9690	1	1
9691	1	1
9692	0	0
9693	1	1
9694	1	1
9695	0	0
9696	0	0
9697	1	1
9698	1	1
9699	1	0
9700	1	1
9701	1	1
9702	0	0
9703	0	1
9704	0	0
9705	0	1
9706	1	0
9707	1	1
9708	1	1
9709	1	1
9710	1	0
9711	1	1
9712	1	1
9713	1	0
9714	1	1
9715	0	0
9716	1	1
9717	1	1
9718	1	1
9719	1	1
9720	1	1
9721	1	0
9722	0	1
9723	0	1
9724	0	0
9725	0	1
9726	0	1
9727	0	0
9728	0	0
9729	0	0
9730	1	1
9731	1	1
9732	1	1
9733	0	0
9734	1	1
9735	1	1
9736	1	1
9737	0	1
9738	1	1
9739	1	1
9740	1	1
9741	0	1
9742	1	1
9743	1	1
9744	1	1
9745	1	1
9746	1	1
9747	0	0
9748	1	1
9749	0	0
9750	0	0
9751	1	0
9752	1	1
9753	1	1
9754	1	1
9755	0	0
9756	1	1
9757	1	1
9758	1	1
9759	0	0
9760	0	1
9761	1	1
9762	1	1
9763	0	1
9764	1	1
9765	1	1
9766	0	0
9767	0	0
9768	1	1
9769	1	1
9770	0	0
9771	0	1
9772	0	0
9773	1	0
9774	1	1
9775	1	1
9776	1	1
9777	0	0
9778	1	1
9779	0	0
9780	1	1
9781	1	1
9782	1	1
9783	1	1
9784	0	1
9785	1	1
9786	1	1
9787	1	1
9788	0	0
9789	1	1
9790	0	0
9791	1	1
9792	1	1
9793	0	0
9794	0	0
9795	0	0
9796	1	1
9797	1	1
9798	1	1
9799	1	1
9800	1	1
9801	1	1
9802	1	1
9803	0	0
9804	0	0
9805	0	0
9806	0	1
9807	1	1
9808	1	1
9809	0	0
9810	1	1
9811	1	1
9812	1	1
9813	0	0
9814	1	1
9815	1	0
9816	1	0
9817	1	1
9818	1	1
9819	1	1
9820	0	0
9821	1	1
9822	0	0
9823	1	1
9824	1	1
9825	0	0
9826	1	1
9827	0	0
9828	0	0
9829	1	0
9830	1	1
9831	1	1
9832	1	1
9833	1	1
9834	0	0
9835	1	1
9836	1	0
9837	1	1
9838	0	0
9839	1	0
9840	0	0
9841	1	1
9842	1	0
9843	0	0
9844	1	1
9845	1	1
9846	1	1
9847	1	1
9848	1	1
9849	1	1
9850	1	1
9851	1	1
9852	0	1
9853	1	1
9854	1	1
9855	1	1
9856	1	1
9857	0	0
9858	0	0
9859	1	1
9860	1	1
9861	0	0
9862	1	1
9863	0	0
9864	1	1
9865	0	0
9866	1	1
9867	1	1
9868	1	1
9869	1	0
9870	1	1
9871	1	1
9872	0	0
9873	0	0
9874	1	1
9875	1	1
9876	0	0
9877	1	0
9878	1	1
9879	0	0
9880	0	1
9881	1	0
9882	1	1
9883	1	1
9884	1	1
9885	1	1
9886	0	0
9887	1	1
9888	1	1
9889	0	0
9890	1	1
9891	1	1
9892	1	1
9893	1	1
9894	1	1
9895	0	0
9896	1	0
9897	1	0
9898	1	1
9899	1	1
9900	1	1
9901	1	1
9902	1	1
9903	1	1
9904	1	1
9905	1	1
9906	0	0
9907	1	1
9908	1	1
9909	1	1
9910	1	1
9911	1	1
9912	0	0
9913	1	1
9914	1	1
9915	1	1
9916	1	1
9917	1	1
9918	1	0
9919	0	0
9920	1	1
9921	0	1
9922	0	0
9923	0	0
9924	1	1
9925	1	1
9926	1	1
9927	0	0
9928	1	1
9929	1	1
9930	1	1
9931	0	0
9932	1	0
9933	0	0
9934	0	0
9935	0	1
9936	1	1
9937	1	0
9938	0	1
9939	0	0
9940	0	0
9941	1	1
9942	1	1
9943	1	1
9944	0	1
9945	0	0
9946	0	0
9947	1	1
9948	0	0
9949	1	1
9950	0	0
9951	1	1
9952	0	0
9953	0	1
9954	0	0
9955	1	1
9956	1	1
9957	1	1
9958	1	1
9959	0	0
9960	0	1
9961	1	0
9962	1	1
9963	1	1
9964	1	0
9965	1	1
9966	1	0
9967	1	1
9968	0	0
9969	1	1
9970	0	1
9971	1	1
9972	0	1
9973	1	0
9974	1	1
9975	1	1
9976	1	1
9977	1	1
9978	1	0
9979	1	1
9980	1	1
9981	1	1
9982	0	0
9983	1	1
9984	1	1
9985	1	1
9986	1	1
9987	0	0
9988	0	1
9989	1	1
9990	1	0
9991	0	0
9992	0	0
9993	0	0
9994	1	1
9995	1	1
9996	1	1
9997	1	1
9998	0	0
9999	1	1
10000	0	0
10001	0	0
10002	1	1
10003	0	0
10004	1	1
10005	0	0
10006	0	1
10007	1	1
10008	0	0
10009	0	0
10010	1	1
10011	1	1
10012	1	1
10013	1	1
10014	0	0
10015	1	1
10016	1	0
10017	1	1
10018	0	0
10019	1	1
10020	1	0
10021	1	1
10022	1	1
10023	1	1
10024	1	1
10025	1	1
10026	1	1
10027	1	1
10028	1	1
10029	0	0
10030	1	1
10031	1	1
10032	1	1
10033	1	1
10034	1	0
10035	0	1
10036	1	0
10037	1	1
10038	1	1
10039	0	0
10040	1	1
10041	0	0
10042	1	1
10043	0	0
10044	0	1
10045	0	1
10046	1	0
10047	0	0
10048	1	1
10049	1	1
10050	1	1
10051	1	1
10052	1	1
10053	1	0
10054	1	1
10055	1	0
10056	1	1
10057	1	1
10058	1	1
10059	0	0
10060	0	1
10061	0	0
10062	1	1
10063	1	1
10064	1	1
10065	1	1
10066	0	1
10067	1	1
10068	1	1
10069	1	1
10070	1	1
10071	1	1
10072	0	1
10073	1	1
10074	1	1
10075	0	0
10076	1	1
10077	1	1
10078	0	0
10079	0	0
10080	1	1
10081	1	1
10082	1	1
10083	1	1
10084	0	0
10085	1	0
10086	1	1
10087	0	0
10088	1	1
10089	1	1
10090	1	0
10091	1	0
10092	0	0
10093	0	1
10094	0	0
10095	0	1
10096	0	0
10097	1	1
10098	1	1
10099	1	1
10100	1	0
10101	0	0
10102	1	0
10103	1	1
10104	1	0
10105	0	0
10106	1	1
10107	1	1
10108	1	1
10109	0	0
10110	1	1
10111	1	1
10112	1	1
10113	1	1
10114	1	1
10115	0	0
10116	1	1
10117	1	1
10118	0	0
10119	1	1
10120	1	0
10121	1	0
10122	1	1
10123	1	1
10124	1	0
10125	1	1
10126	0	0
10127	0	0
10128	0	0
10129	0	0
10130	1	1
